FID,lat,long,Time ,Speed,Road Width,FFS,Area Type,HGV_r,LGV_r,areaNum,Car,2-w,3-w,bus,light commercial vehicle,Car / Jeep (Commercial Yellow plate),sumVehicle,minibus,heavy commercial vehicles,Others
15,28.623871,77.212055,11:45:00,29.7714285714286,12,45,Core,1,0,0,101,64,40,2,5,3,220,1,0,4
15,28.623871,77.212055,11:50:00,27.5823529411765,12,45,Core,1,0,0,92,85,48,3,5,3,240,1,0,3
15,28.623871,77.212055,11:55:00,18.570297029703,12,45,Core,1,0,0,79,49,36,2,1,1,172,0,0,4
15,28.623871,77.212055,12:00:00,25.693150684931503,12,45,Core,1,0,0,106,72,59,4,3,1,248,0,1,2
15,28.623871,77.212055,12:05:00,23.1555555555556,12,45,Core,1,0,0,107,96,40,4,2,1,254,1,0,3
15,28.623871,77.212055,12:10:00,24.3584415584416,12,45,Core,1,0,0,117,91,57,6,3,1,280,1,0,4
15,28.623871,77.212055,12:15:00,27.1826086956522,12,45,Core,1,0,0,102,83,53,6,2,3,250,0,0,1
15,28.623871,77.212055,12:20:00,23.445,12,45,Core,1,0,0,110,69,44,4,0,1,232,0,0,4
15,28.623871,77.212055,12:25:00,22.0658823529412,12,45,Core,1,0,0,117,86,41,3,4,2,261,1,1,6
15,28.623871,77.212055,12:30:00,18.570297029703,12,45,Core,1,0,0,119,72,42,8,1,2,254,0,2,8
15,28.623871,77.212055,12:35:00,21.5586206896552,12,45,Core,1,0,0,121,69,55,8,3,0,259,1,0,2
15,28.623871,77.212055,12:40:00,25.345945945945896,12,45,Core,1,0,0,116,72,58,2,1,1,252,1,0,1
15,28.623871,77.212055,12:45:00,26.05,12,45,Core,1,0,0,121,65,62,9,0,0,259,0,0,2
15,28.623871,77.212055,12:50:00,26.4169014084507,12,45,Core,1,0,0,119,93,50,3,2,3,275,0,0,5
15,28.623871,77.212055,12:55:00,20.3869565217391,12,45,Core,1,0,0,119,81,61,2,3,2,271,0,0,3
15,28.623871,77.212055,13:00:00,22.5975903614458,12,45,Core,1,0,0,99,62,55,2,4,2,230,3,0,3
15,28.623871,77.212055,13:05:00,22.0658823529412,12,45,Core,1,0,0,118,90,54,6,2,1,273,1,0,1
15,28.623871,77.212055,13:10:00,20.84,12,45,Core,1,0,0,121,77,53,2,3,3,263,2,0,2
16,28.641389,77.22354,08:10:00,7.6909090909090905,7,23,Core,1,1,0,49,33,48,5,0,2,142,0,0,5
16,28.641389,77.22354,08:15:00,9.95294117647059,7,23,Core,1,1,0,42,23,40,11,1,6,129,0,0,6
16,28.641389,77.22354,08:20:00,8.46,7,23,Core,1,1,0,49,29,35,5,1,9,139,1,1,9
16,28.641389,77.22354,08:25:00,11.6689655172414,7,23,Core,1,1,0,61,28,44,13,0,4,154,0,0,4
16,28.641389,77.22354,08:30:00,12.0857142857143,7,23,Core,1,1,0,52,55,39,5,0,4,161,1,0,5
16,28.641389,77.22354,08:35:00,12.0857142857143,7,23,Core,1,1,0,73,26,50,7,0,10,170,0,1,3
16,28.641389,77.22354,08:40:00,12.0857142857143,7,23,Core,1,1,0,66,46,29,10,0,7,160,0,0,2
16,28.641389,77.22354,08:45:00,12.0857142857143,7,23,Core,1,1,0,88,60,36,5,0,13,208,6,0,0
16,28.641389,77.22354,08:50:00,12.533333333333301,7,23,Core,1,1,0,90,42,45,10,0,11,200,2,0,0
16,28.641389,77.22354,08:55:00,11.28,7,23,Core,1,1,0,96,55,55,6,0,7,221,2,0,0
16,28.641389,77.22354,09:00:00,13.0153846153846,7,23,Core,1,1,0,55,61,35,7,0,3,163,2,0,0
16,28.641389,77.22354,09:05:00,12.0857142857143,7,23,Core,1,1,0,76,44,68,7,0,14,209,0,0,0
16,28.641389,77.22354,09:10:00,13.0153846153846,7,23,Core,1,1,0,96,61,75,14,0,11,258,0,1,0
16,28.641389,77.22354,09:15:00,12.533333333333301,7,23,Core,1,1,0,88,66,66,4,0,13,237,0,0,0
16,28.641389,77.22354,09:20:00,10.2545454545455,7,23,Core,1,1,0,75,83,59,2,0,8,227,0,0,0
16,28.641389,77.22354,09:25:00,13.0153846153846,7,23,Core,1,1,0,85,67,64,4,1,10,231,0,0,0
16,28.641389,77.22354,09:30:00,10.2545454545455,7,23,Core,1,1,0,95,51,55,12,0,13,229,2,1,0
16,28.641389,77.22354,09:35:00,10.2545454545455,7,23,Core,1,1,0,151,55,35,14,0,9,267,2,1,0
16,28.641389,77.22354,09:40:00,14.1,7,23,Core,1,1,0,144,84,28,7,1,14,278,0,0,0
16,28.641389,77.22354,09:45:00,14.1,7,23,Core,1,1,0,162,74,25,5,0,20,296,0,0,10
16,28.641389,77.22354,09:50:00,13.0153846153846,7,23,Core,1,1,0,161,81,47,4,0,21,322,2,1,5
16,28.641389,77.22354,09:55:00,13.0153846153846,7,23,Core,1,1,0,129,64,37,8,0,17,263,1,1,6
16,28.641389,77.22354,10:00:00,13.536,7,23,Core,1,1,0,174,93,42,6,1,16,341,0,1,8
16,28.641389,77.22354,10:05:00,12.0857142857143,7,23,Core,1,1,0,161,52,35,4,0,25,282,1,0,4
16,28.641389,77.22354,10:10:00,13.536,7,23,Core,1,1,0,142,49,47,9,0,14,265,1,0,3
16,28.641389,77.22354,10:15:00,12.0857142857143,7,23,Core,1,1,0,154,53,37,4,0,21,271,1,0,1
16,28.641389,77.22354,10:20:00,10.9161290322581,7,23,Core,1,1,0,220,64,61,11,0,26,385,1,1,1
16,28.641389,77.22354,10:25:00,10.9161290322581,7,23,Core,1,1,0,144,69,34,1,0,16,265,0,0,1
16,28.641389,77.22354,10:30:00,8.46,7,23,Core,1,1,0,142,59,52,3,0,21,286,0,2,7
16,28.641389,77.22354,10:35:00,10.2545454545455,7,23,Core,1,1,0,157,55,33,5,0,19,269,0,0,0
16,28.641389,77.22354,10:40:00,11.28,7,23,Core,1,1,0,136,61,47,7,0,24,276,1,0,0
16,28.641389,77.22354,10:45:00,11.28,7,23,Core,1,1,0,149,57,50,2,0,27,285,0,0,0
16,28.641389,77.22354,10:50:00,9.95294117647059,7,23,Core,1,1,0,104,73,50,8,0,17,253,0,1,0
16,28.641389,77.22354,10:55:00,11.6689655172414,7,23,Core,1,1,0,139,58,27,2,1,21,251,1,2,0
16,28.641389,77.22354,11:00:00,5.83448275862069,7,23,Core,1,0,0,134,53,38,9,0,13,247,0,0,0
16,28.641389,77.22354,11:05:00,10.575,7,23,Core,1,0,0,111,51,33,7,0,17,220,0,1,0
16,28.641389,77.22354,11:10:00,11.6689655172414,7,23,Core,1,0,0,111,45,31,4,0,16,208,1,0,0
16,28.641389,77.22354,11:15:00,11.6689655172414,7,23,Core,1,0,0,122,41,31,4,1,15,215,1,0,0
16,28.641389,77.22354,11:20:00,12.533333333333301,7,23,Core,1,0,0,99,44,33,4,1,10,194,0,3,0
16,28.641389,77.22354,11:25:00,8.25365853658537,7,23,Core,1,0,0,104,65,36,8,0,15,229,0,1,0
16,28.641389,77.22354,11:30:00,12.0857142857143,7,23,Core,1,0,0,134,60,38,5,0,18,257,2,0,0
16,28.641389,77.22354,11:35:00,12.0857142857143,7,23,Core,1,0,0,105,57,36,8,1,17,224,0,0,0
16,28.641389,77.22354,11:40:00,10.9161290322581,7,23,Core,1,0,0,34,51,38,7,0,13,143,0,0,0
16,28.641389,77.22354,11:45:00,12.533333333333301,7,23,Core,1,0,0,92,45,41,4,0,12,194,0,0,0
16,28.641389,77.22354,11:55:00,7.8697674418604695,7,23,Core,1,0,0,87,75,36,6,1,11,218,0,0,2
16,28.641389,77.22354,12:00:00,13.0153846153846,7,23,Core,1,0,0,112,61,38,8,0,15,239,0,2,3
16,28.641389,77.22354,12:05:00,9.14594594594595,7,23,Core,1,0,0,83,68,42,12,0,8,222,0,0,9
16,28.641389,77.22354,12:10:00,11.6689655172414,7,23,Core,1,0,0,112,44,41,5,0,12,219,0,0,5
16,28.641389,77.22354,12:15:00,10.2545454545455,7,23,Core,1,0,0,105,52,39,7,0,12,222,1,1,5
16,28.641389,77.22354,12:20:00,13.0153846153846,7,23,Core,1,0,0,109,64,32,4,0,13,223,0,0,1
16,28.641389,77.22354,12:25:00,10.575,7,23,Core,1,0,0,88,72,43,4,0,15,223,0,0,1
16,28.641389,77.22354,12:30:00,12.533333333333301,7,23,Core,1,0,0,116,54,38,5,1,16,231,1,0,0
16,28.641389,77.22354,12:35:00,12.0857142857143,7,23,Core,1,0,0,87,57,36,2,0,11,201,0,3,5
16,28.641389,77.22354,12:40:00,10.9161290322581,7,23,Core,1,0,0,86,46,29,7,0,11,189,1,0,9
16,28.641389,77.22354,12:45:00,13.0153846153846,7,23,Core,1,0,0,95,44,31,5,0,11,193,0,0,7
16,28.641389,77.22354,12:50:00,13.0153846153846,7,23,Core,1,0,0,108,42,32,2,0,20,215,0,0,11
16,28.641389,77.22354,12:55:00,12.533333333333301,7,23,Core,1,0,0,96,57,37,5,3,13,211,0,0,0
16,28.641389,77.22354,13:00:00,12.533333333333301,7,23,Core,1,0,0,102,59,37,5,2,13,218,0,0,0
16,28.641389,77.22354,13:05:00,12.533333333333301,7,23,Core,1,0,0,84,62,32,3,0,16,198,0,1,0
16,28.641389,77.22354,13:10:00,11.6689655172414,7,23,Core,1,0,0,92,51,39,6,1,11,200,0,0,0
17,28.6388,77.19372,08:10:00,51.564705882353,9,56,Core,1,1,0,62,18,2,2,0,0,92,2,0,6
17,28.6388,77.19372,08:15:00,50.0914285714286,9,56,Core,1,1,0,70,19,5,3,1,0,102,1,2,1
17,28.6388,77.19372,08:20:00,51.564705882353,9,56,Core,1,1,0,45,11,2,2,2,0,62,0,0,0
17,28.6388,77.19372,08:25:00,53.127272727272704,9,56,Core,1,1,0,53,12,6,4,1,1,79,2,0,0
17,28.6388,77.19372,08:30:00,51.564705882353,9,56,Core,1,1,0,32,14,4,2,0,1,54,0,0,1
17,28.6388,77.19372,08:35:00,51.564705882353,9,56,Core,1,1,0,38,17,5,2,0,1,66,0,1,2
17,28.6388,77.19372,08:40:00,51.564705882353,9,56,Core,1,1,0,49,23,0,1,0,0,74,0,1,0
17,28.6388,77.19372,08:45:00,51.564705882353,9,56,Core,1,1,0,27,11,1,1,1,0,41,0,0,0
17,28.6388,77.19372,08:50:00,50.0914285714286,9,56,Core,1,1,0,50,17,1,4,0,0,72,0,0,0
17,28.6388,77.19372,08:55:00,50.0914285714286,9,56,Core,1,1,0,63,23,4,3,2,0,97,0,2,0
17,28.6388,77.19372,09:00:00,48.7,9,56,Core,1,1,0,45,18,6,4,2,0,75,0,0,0
17,28.6388,77.19372,09:05:00,48.7,9,56,Core,1,1,0,86,30,10,1,1,0,129,0,1,0
17,28.6388,77.19372,09:10:00,50.0914285714286,9,56,Core,1,1,0,49,17,3,2,0,1,74,1,0,1
17,28.6388,77.19372,09:15:00,51.564705882353,9,56,Core,1,1,0,47,23,3,2,1,2,79,0,0,1
17,28.6388,77.19372,09:20:00,48.7,9,56,Core,1,1,0,74,32,5,6,1,1,119,0,0,0
17,28.6388,77.19372,09:25:00,50.0914285714286,9,56,Core,1,1,0,49,26,5,0,1,1,83,0,1,0
17,28.6388,77.19372,09:30:00,48.7,9,56,Core,1,1,0,27,28,6,1,0,1,63,0,0,0
17,28.6388,77.19372,09:35:00,48.7,9,56,Core,1,1,0,40,24,2,2,0,0,71,1,0,2
17,28.6388,77.19372,09:40:00,47.3837837837838,9,56,Core,1,1,0,55,31,5,0,1,0,92,0,0,0
17,28.6388,77.19372,09:45:00,48.7,9,56,Core,1,1,0,45,27,3,3,1,2,81,0,0,0
17,28.6388,77.19372,09:50:00,47.3837837837838,9,56,Core,1,1,0,25,15,1,2,0,0,45,0,0,2
17,28.6388,77.19372,09:55:00,48.7,9,56,Core,1,1,0,76,19,0,4,0,0,103,1,2,1
17,28.6388,77.19372,10:00:00,48.7,9,56,Core,1,1,0,59,11,4,1,0,0,76,1,0,0
17,28.6388,77.19372,10:05:00,48.7,9,56,Core,1,1,0,36,23,4,0,2,3,69,0,1,0
17,28.6388,77.19372,10:10:00,48.7,9,56,Core,1,1,0,80,34,6,3,1,1,128,0,0,3
17,28.6388,77.19372,10:20:00,47.3837837837838,9,56,Core,1,1,0,92,40,10,0,0,0,142,0,0,0
17,28.6388,77.19372,10:25:00,47.3837837837838,9,56,Core,1,1,0,83,40,6,1,0,6,137,0,1,0
17,28.6388,77.19372,10:30:00,47.3837837837838,9,56,Core,1,1,0,45,48,7,0,0,2,106,1,1,2
17,28.6388,77.19372,10:35:00,47.3837837837838,9,56,Core,1,1,0,62,47,13,0,1,6,130,0,1,0
17,28.6388,77.19372,10:40:00,47.3837837837838,9,56,Core,1,1,0,73,47,3,0,1,1,128,1,1,1
17,28.6388,77.19372,10:45:00,46.136842105263206,9,56,Core,1,1,0,99,22,14,2,1,0,141,0,0,3
17,28.6388,77.19372,10:50:00,47.3837837837838,9,56,Core,1,1,0,76,56,10,2,3,0,147,0,0,0
17,28.6388,77.19372,10:55:00,46.136842105263206,9,56,Core,1,1,0,107,60,14,1,2,4,191,0,0,3
17,28.6388,77.19372,11:00:00,46.136842105263206,9,56,Core,1,0,0,119,59,12,0,1,2,196,1,1,1
17,28.6388,77.19372,11:05:00,43.83,9,56,Core,1,0,0,94,55,7,2,0,0,160,0,0,2
17,28.6388,77.19372,11:10:00,44.95384615384621,9,56,Core,1,0,0,105,46,9,1,0,1,163,0,1,0
17,28.6388,77.19372,11:15:00,44.95384615384621,9,56,Core,1,0,0,112,53,6,2,2,1,177,0,1,0
17,28.6388,77.19372,11:20:00,43.83,9,56,Core,1,0,0,120,61,8,4,2,1,200,0,4,0
17,28.6388,77.19372,11:25:00,44.95384615384621,9,56,Core,1,0,0,105,44,11,0,4,7,173,0,0,2
17,28.6388,77.19372,11:30:00,44.95384615384621,9,56,Core,1,0,0,95,51,13,0,11,2,176,1,3,0
17,28.6388,77.19372,11:35:00,42.7609756097561,9,56,Core,1,0,0,70,60,13,1,4,5,154,0,0,1
17,28.6388,77.19372,11:40:00,44.95384615384621,9,56,Core,1,0,0,59,48,10,2,5,4,131,0,3,0
17,28.6388,77.19372,11:45:00,43.83,9,56,Core,1,0,0,83,59,11,1,8,6,175,0,6,1
17,28.6388,77.19372,11:50:00,43.83,9,56,Core,1,0,0,68,59,7,2,14,2,154,0,2,0
17,28.6388,77.19372,12:00:00,44.95384615384621,9,56,Core,1,0,0,76,51,6,0,2,8,146,0,3,0
17,28.6388,77.19372,12:05:00,44.95384615384621,9,56,Core,1,0,0,75,37,13,1,11,5,146,0,3,1
17,28.6388,77.19372,12:10:00,44.95384615384621,9,56,Core,1,0,0,57,32,11,1,2,6,112,0,3,0
17,28.6388,77.19372,12:15:00,46.136842105263206,9,56,Core,1,0,0,41,31,5,0,0,6,85,0,2,0
17,28.6388,77.19372,12:20:00,44.95384615384621,9,56,Core,1,0,0,70,50,7,0,6,6,143,0,4,0
17,28.6388,77.19372,12:25:00,44.95384615384621,9,56,Core,1,0,0,60,38,8,1,9,6,124,0,2,0
17,28.6388,77.19372,12:30:00,44.95384615384621,9,56,Core,1,0,0,85,49,10,2,13,7,168,1,1,0
17,28.6388,77.19372,12:35:00,42.7609756097561,9,56,Core,1,0,0,93,58,13,0,12,2,185,1,5,1
17,28.6388,77.19372,12:40:00,44.95384615384621,9,56,Core,1,0,0,57,38,6,1,4,1,111,0,3,1
17,28.6388,77.19372,12:45:00,43.83,9,56,Core,1,0,0,94,57,8,1,5,7,180,0,7,1
17,28.6388,77.19372,12:50:00,42.7609756097561,9,56,Core,1,0,0,69,29,15,0,9,5,128,0,1,0
17,28.6388,77.19372,12:55:00,43.83,9,56,Core,1,0,0,85,46,7,1,14,9,166,1,2,1
17,28.6388,77.19372,13:00:00,41.742857142857105,9,56,Core,1,0,0,85,53,12,0,7,6,166,0,3,0
17,28.6388,77.19372,13:05:00,42.7609756097561,9,56,Core,1,0,0,51,21,9,1,5,2,90,0,0,1
17,28.6388,77.19372,13:10:00,44.95384615384621,9,56,Core,1,0,0,102,58,9,1,7,8,187,0,1,1
17,28.6388,77.19372,13:15:00,43.83,9,56,Core,1,0,0,80,51,6,1,9,8,160,0,4,1
17,28.6388,77.19372,13:20:00,43.83,9,56,Core,1,0,0,47,34,6,1,4,5,118,0,20,1
17,28.6388,77.19372,13:35:00,43.83,9,56,Core,1,0,0,68,47,9,2,12,2,140,0,0,0
17,28.6388,77.19372,13:40:00,44.95384615384621,9,56,Core,1,0,0,70,62,11,1,8,8,165,1,4,0
17,28.6388,77.19372,13:45:00,43.83,9,56,Core,1,0,0,43,26,1,0,4,8,83,0,1,0
17,28.6388,77.19372,13:50:00,43.83,9,56,Core,1,0,0,42,56,12,2,7,2,124,0,2,1
17,28.6388,77.19372,13:55:00,41.742857142857105,9,56,Core,1,0,0,67,64,15,0,7,2,157,0,2,0
18,28.639125,77.20756800000001,08:10:00,22.452631578947397,7,39,Core,1,1,0,54,54,33,3,2,0,168,0,1,21
18,28.639125,77.20756800000001,08:15:00,23.0594594594595,7,39,Core,1,1,0,47,40,19,5,1,0,128,1,0,15
18,28.639125,77.20756800000001,08:20:00,25.854545454545498,7,39,Core,1,1,0,29,29,15,1,0,0,95,1,0,20
18,28.639125,77.20756800000001,08:25:00,32.8153846153846,7,39,Core,1,1,0,37,24,28,3,0,0,103,2,0,9
18,28.639125,77.20756800000001,08:30:00,35.55,7,39,Core,1,1,0,30,26,11,1,0,0,80,0,0,12
18,28.639125,77.20756800000001,08:35:00,32.8153846153846,7,39,Core,1,1,0,24,27,23,3,0,0,89,1,0,11
18,28.639125,77.20756800000001,08:40:00,32.8153846153846,7,39,Core,1,1,0,23,21,20,3,1,0,76,0,0,8
18,28.639125,77.20756800000001,08:45:00,32.8153846153846,7,39,Core,1,1,0,11,16,15,2,0,0,54,0,0,10
18,28.639125,77.20756800000001,08:50:00,34.128,7,39,Core,1,1,0,28,21,23,1,0,0,83,0,1,9
18,28.639125,77.20756800000001,08:55:00,35.55,7,39,Core,1,1,0,33,15,21,3,0,0,90,0,0,18
18,28.639125,77.20756800000001,09:00:00,35.55,7,39,Core,1,1,0,28,19,30,4,0,0,101,3,0,17
18,28.639125,77.20756800000001,09:05:00,34.128,7,39,Core,1,1,0,30,16,30,1,0,0,91,0,0,14
18,28.639125,77.20756800000001,09:10:00,27.522580645161298,7,39,Core,1,1,0,37,19,24,0,0,0,96,0,0,16
18,28.639125,77.20756800000001,09:15:00,29.4206896551724,7,39,Core,1,1,0,35,24,17,1,0,0,90,0,0,13
18,28.639125,77.20756800000001,09:20:00,30.4714285714286,7,39,Core,1,1,0,47,18,26,2,0,0,105,0,1,11
18,28.639125,77.20756800000001,09:25:00,30.4714285714286,7,39,Core,1,1,0,21,30,29,1,0,0,101,0,0,20
18,28.639125,77.20756800000001,09:30:00,30.4714285714286,7,39,Core,1,1,0,39,24,27,2,0,1,109,0,0,16
18,28.639125,77.20756800000001,09:35:00,31.6,7,39,Core,1,1,0,38,24,22,1,0,0,104,0,0,19
18,28.639125,77.20756800000001,09:40:00,29.4206896551724,7,39,Core,1,1,0,43,30,35,3,0,1,127,0,1,14
18,28.639125,77.20756800000001,09:45:00,28.44,7,39,Core,1,1,0,46,28,31,3,0,0,131,1,0,22
18,28.639125,77.20756800000001,09:50:00,31.6,7,39,Core,1,1,0,38,29,23,4,1,0,107,0,0,12
18,28.639125,77.20756800000001,09:55:00,30.4714285714286,7,39,Core,1,1,0,42,32,36,2,1,2,132,1,0,16
18,28.639125,77.20756800000001,10:00:00,30.4714285714286,7,39,Core,1,1,0,40,41,29,5,0,0,135,0,0,20
18,28.639125,77.20756800000001,10:05:00,28.44,7,39,Core,1,1,0,42,38,44,0,1,0,143,0,0,18
18,28.639125,77.20756800000001,10:10:00,20.809756097561,7,39,Core,1,1,0,42,28,35,1,0,0,121,0,0,15
18,28.639125,77.20756800000001,10:15:00,15.8,7,39,Core,1,1,0,30,43,24,3,1,0,119,0,0,18
18,28.639125,77.20756800000001,10:20:00,16.7294117647059,7,39,Core,1,1,0,34,33,29,2,1,0,113,0,0,14
18,28.639125,77.20756800000001,10:25:00,30.4714285714286,7,39,Core,1,1,0,27,26,29,6,0,0,110,0,0,22
18,28.639125,77.20756800000001,10:30:00,34.128,7,39,Core,1,1,0,45,30,24,2,0,2,122,0,0,19
18,28.639125,77.20756800000001,10:35:00,26.6625,7,39,Core,1,1,0,42,30,31,2,3,1,124,0,0,15
18,28.639125,77.20756800000001,10:40:00,30.4714285714286,7,39,Core,1,1,0,53,41,25,3,0,0,137,0,0,15
18,28.639125,77.20756800000001,10:45:00,28.44,7,39,Core,1,1,0,36,28,25,6,0,0,110,0,0,15
18,28.639125,77.20756800000001,10:50:00,32.8153846153846,7,39,Core,1,1,0,45,41,27,4,0,0,132,0,0,15
18,28.639125,77.20756800000001,10:55:00,27.522580645161298,7,39,Core,1,1,0,31,55,30,2,0,0,145,0,0,27
18,28.639125,77.20756800000001,11:00:00,15.2357142857143,7,39,Core,1,0,0,45,29,38,7,0,0,128,0,1,8
18,28.639125,77.20756800000001,11:05:00,9.27391304347826,7,39,Core,1,0,0,54,33,24,2,1,0,127,0,0,13
18,28.639125,77.20756800000001,11:10:00,9.48,7,39,Core,1,0,0,56,50,28,4,0,2,157,0,1,16
18,28.639125,77.20756800000001,11:15:00,23.0594594594595,7,39,Core,1,0,0,57,47,35,0,0,2,153,0,0,12
18,28.639125,77.20756800000001,11:20:00,18.96,7,39,Core,1,0,0,41,33,34,3,1,0,122,0,0,10
18,28.639125,77.20756800000001,11:25:00,23.7,7,39,Core,1,0,0,43,33,23,1,0,0,114,0,0,14
18,28.639125,77.20756800000001,11:30:00,26.6625,7,39,Core,1,0,0,62,42,23,4,1,0,143,2,0,9
18,28.639125,77.20756800000001,11:35:00,28.44,7,39,Core,1,0,0,60,36,27,2,0,0,141,0,0,16
18,28.639125,77.20756800000001,11:40:00,29.4206896551724,7,39,Core,1,0,0,59,39,26,3,0,0,148,0,0,21
18,28.639125,77.20756800000001,11:45:00,23.7,7,39,Core,1,0,0,45,42,21,2,1,0,124,0,0,13
18,28.639125,77.20756800000001,11:50:00,20.809756097561,7,39,Core,1,0,0,48,45,19,5,1,0,131,1,0,12
18,28.639125,77.20756800000001,11:55:00,29.4206896551724,7,39,Core,1,0,0,56,54,25,2,1,0,157,0,1,18
18,28.639125,77.20756800000001,12:00:00,23.0594594594595,7,39,Core,1,0,0,54,64,25,3,2,0,164,0,1,15
18,28.639125,77.20756800000001,12:05:00,26.6625,7,39,Core,1,0,0,43,43,13,5,0,2,125,0,1,18
18,28.639125,77.20756800000001,12:10:00,29.4206896551724,7,39,Core,1,0,0,50,43,28,2,0,0,140,0,0,17
18,28.639125,77.20756800000001,12:15:00,28.44,7,39,Core,1,0,0,41,58,17,3,1,1,135,0,2,12
18,28.639125,77.20756800000001,12:20:00,23.0594594594595,7,39,Core,1,0,0,63,75,22,3,0,1,180,0,1,15
18,28.639125,77.20756800000001,12:25:00,16.4076923076923,7,39,Core,1,0,0,66,58,34,0,0,0,174,0,0,16
18,28.639125,77.20756800000001,12:30:00,22.452631578947397,7,39,Core,1,0,0,78,56,24,2,0,0,172,0,0,12
18,28.639125,77.20756800000001,12:35:00,20.809756097561,7,39,Core,1,0,0,73,47,17,2,2,1,166,0,0,24
18,28.639125,77.20756800000001,12:40:00,25.094117647058802,7,39,Core,1,0,0,50,46,29,5,0,0,152,0,0,22
18,28.639125,77.20756800000001,12:45:00,20.3142857142857,7,39,Core,1,0,0,67,44,18,1,2,1,149,0,1,15
18,28.639125,77.20756800000001,12:50:00,20.809756097561,7,39,Core,1,0,0,63,45,14,2,1,0,147,4,0,18
18,28.639125,77.20756800000001,12:55:00,29.4206896551724,7,39,Core,1,0,0,73,44,25,2,2,0,163,0,1,16
18,28.639125,77.20756800000001,13:00:00,27.522580645161298,7,39,Core,1,0,0,48,44,21,0,2,1,134,0,1,17
18,28.639125,77.20756800000001,13:05:00,26.6625,7,39,Core,1,0,0,56,53,22,3,1,0,156,0,0,21
18,28.639125,77.20756800000001,13:10:00,20.809756097561,7,39,Core,1,0,0,50,49,28,2,2,0,154,0,0,23
18,28.639125,77.20756800000001,13:15:00,28.44,7,39,Core,1,0,0,55,47,26,2,1,1,157,1,0,24
18,28.639125,77.20756800000001,13:20:00,28.44,7,39,Core,1,0,0,57,48,18,3,2,0,145,0,1,16
18,28.639125,77.20756800000001,13:25:00,25.854545454545498,7,39,Core,1,0,0,61,56,16,4,2,0,164,0,0,25
18,28.639125,77.20756800000001,13:30:00,23.0594594594595,7,39,Core,1,0,0,49,61,23,5,2,0,160,1,0,19
18,28.639125,77.20756800000001,13:35:00,22.452631578947397,7,39,Core,1,0,0,74,56,29,4,1,3,185,0,1,17
18,28.639125,77.20756800000001,13:40:00,17.064,7,39,Core,1,0,0,68,41,25,1,3,1,159,0,0,20
18,28.639125,77.20756800000001,13:45:00,10.665,7,39,Core,1,0,0,76,53,33,2,2,0,188,0,1,21
18,28.639125,77.20756800000001,13:50:00,17.412244897959198,7,39,Core,1,0,0,70,51,28,3,2,0,171,1,0,16
18,28.639125,77.20756800000001,13:55:00,17.775,7,39,Core,1,0,0,61,44,19,2,1,2,142,0,0,13
18,28.639125,77.20756800000001,14:00:00,22.452631578947397,7,39,Core,1,0,0,60,45,21,2,3,4,152,0,0,17
19,28.659340000000004,77.20312,08:25:00,22.392,7,46,Core,1,1,0,56,111,30,6,1,2,227,0,0,21
19,28.659340000000004,77.20312,08:30:00,23.8212765957447,7,46,Core,1,1,0,60,123,42,4,2,0,261,2,1,27
19,28.659340000000004,77.20312,08:35:00,23.8212765957447,7,46,Core,1,1,0,50,125,21,5,2,1,218,0,1,13
19,28.659340000000004,77.20312,08:40:00,23.325,7,46,Core,1,1,0,43,130,25,6,0,1,230,0,2,23
19,28.659340000000004,77.20312,08:45:00,22.392,7,46,Core,1,1,0,60,132,38,6,2,2,269,2,1,26
19,28.659340000000004,77.20312,08:50:00,19.642105263157898,7,46,Core,1,1,0,55,139,26,7,1,3,259,1,2,25
19,28.659340000000004,77.20312,08:55:00,22.392,7,46,Core,1,1,0,68,144,34,6,2,0,276,1,0,21
19,28.659340000000004,77.20312,09:00:00,19.9928571428571,7,46,Core,1,1,0,59,157,28,2,0,0,271,0,0,25
19,28.659340000000004,77.20312,09:05:00,21.952941176470603,7,46,Core,1,1,0,57,161,41,2,0,0,283,0,1,21
19,28.659340000000004,77.20312,09:10:00,21.5307692307692,7,46,Core,1,1,0,75,157,38,4,1,1,290,0,2,12
19,28.659340000000004,77.20312,09:15:00,19.9928571428571,7,46,Core,1,1,0,68,181,37,7,1,0,320,0,1,25
19,28.659340000000004,77.20312,09:20:00,19.642105263157898,7,46,Core,1,1,0,67,195,39,8,2,1,347,0,0,35
19,28.659340000000004,77.20312,09:25:00,18.058064516129,7,46,Core,1,1,0,54,207,42,4,0,4,340,1,3,25
19,28.659340000000004,77.20312,09:30:00,17.7714285714286,7,46,Core,1,1,0,65,180,40,6,1,2,320,0,1,25
19,28.659340000000004,77.20312,09:35:00,19.642105263157898,7,46,Core,1,1,0,59,209,37,2,3,0,340,0,1,29
19,28.659340000000004,77.20312,09:40:00,18.976271186440698,7,46,Core,1,1,0,55,246,40,4,0,0,377,0,0,32
19,28.659340000000004,77.20312,09:55:00,19.303448275862102,7,46,Core,1,1,0,61,195,38,6,0,0,326,0,1,25
19,28.659340000000004,77.20312,10:00:00,19.642105263157898,7,46,Core,1,1,0,70,239,44,4,1,0,401,0,0,43
19,28.659340000000004,77.20312,10:05:00,18.976271186440698,7,46,Core,1,1,0,58,215,49,3,0,2,368,0,2,39
19,28.659340000000004,77.20312,10:10:00,17.2246153846154,7,46,Core,1,1,0,57,209,44,2,4,0,347,1,0,30
